gene
ENSG00000277586
ENSG00000166200
ENSG00000213347
ENSG00000170153
ENSG00000177675
ENSG00000160460
ENSG00000169220
ENSG00000006194
ENSG00000088367
ENSG00000166689
ENSG00000117305
ENSG00000178401
ENSG00000079156
ENSG00000131183
ENSG00000099998
ENSG00000139679
ENSG00000113916
ENSG00000137507
ENSG00000046604
ENSG00000166862
ENSG00000124587
ENSG00000185052
ENSG00000204010
ENSG00000134882
ENSG00000010539
ENSG00000128731
ENSG00000138942
ENSG00000153207
ENSG00000204525
ENSG00000198130
ENSG00000228075
ENSG00000032444
ENSG00000163288
ENSG00000168137
ENSG00000019549
ENSG00000235711
ENSG00000138071
ENSG00000013810
ENSG00000165300
ENSG00000152433
ENSG00000147065
ENSG00000249961
ENSG00000172731
ENSG00000166803
ENSG00000004799
ENSG00000157551
ENSG00000141200
ENSG00000168884
ENSG00000178607
ENSG00000169314
ENSG00000170759
ENSG00000107863
ENSG00000183876
ENSG00000143324
ENSG00000072041
ENSG00000132952
ENSG00000164542
ENSG00000157388
ENSG00000121653
ENSG00000196865
ENSG00000165186
ENSG00000188992
ENSG00000108001
ENSG00000170242
ENSG00000163818
ENSG00000077063
ENSG00000108599
ENSG00000102755
ENSG00000104946
ENSG00000114423
ENSG00000160862
ENSG00000104901
ENSG00000214655
ENSG00000198894
ENSG00000165197
ENSG00000184500
ENSG00000072062
ENSG00000076382
ENSG00000093217
ENSG00000112818
ENSG00000120694
ENSG00000075073
ENSG00000136856
ENSG00000115163
ENSG00000148795
ENSG00000175707
ENSG00000170276
ENSG00000176681
ENSG00000178209
ENSG00000139697
ENSG00000126870
ENSG00000119203
ENSG00000188783
ENSG00000165449
ENSG00000185475
ENSG00000144820
ENSG00000204438
ENSG00000187908
ENSG00000118245
ENSG00000204291
ENSG00000196878
ENSG00000137824
ENSG00000153561
ENSG00000153253
ENSG00000181754
ENSG00000115274
ENSG00000161036
ENSG00000162704
ENSG00000135597
ENSG00000164326
ENSG00000139618
ENSG00000133597
ENSG00000136141
ENSG00000141027
ENSG00000110841
ENSG00000109674
ENSG00000146833
ENSG00000204366
ENSG00000159197
ENSG00000163606
ENSG00000115266
ENSG00000185112
ENSG00000164066
ENSG00000167549
ENSG00000144741
ENSG00000131050
ENSG00000115282
ENSG00000183783
ENSG00000198363
ENSG00000166825
ENSG00000132793
ENSG00000111678
ENSG00000134504
ENSG00000258890
ENSG00000115295
ENSG00000170088
ENSG00000168619
ENSG00000009413
ENSG00000120952
ENSG00000060749
ENSG00000159495
ENSG00000031081
ENSG00000187626
ENSG00000179242
ENSG00000092009
ENSG00000189403
ENSG00000197971
ENSG00000108576
ENSG00000166984
ENSG00000187325
ENSG00000064651
ENSG00000066933
ENSG00000140598
ENSG00000172869
ENSG00000242419
ENSG00000187535
ENSG00000149806
ENSG00000188706
ENSG00000005884
ENSG00000168079
ENSG00000174827
ENSG00000133863
ENSG00000106688
ENSG00000134597
ENSG00000186787
ENSG00000177613
ENSG00000111696
ENSG00000103194
ENSG00000157087
ENSG00000137942
ENSG00000197826
ENSG00000171174
ENSG00000120645
ENSG00000145975
ENSG00000196296
ENSG00000171811
ENSG00000163293
ENSG00000166912
ENSG00000173926
ENSG00000004534
ENSG00000038295
ENSG00000164077
ENSG00000143093
ENSG00000175792
ENSG00000171953
ENSG00000170961
ENSG00000137821
ENSG00000166965
ENSG00000151023
ENSG00000186143
ENSG00000196466
ENSG00000156150
ENSG00000106976
ENSG00000137168
ENSG00000138080
ENSG00000135932
ENSG00000110203
ENSG00000167721
ENSG00000089048
ENSG00000028137
ENSG00000198740
ENSG00000159212
ENSG00000197329
ENSG00000167785
ENSG00000157827
ENSG00000115159
ENSG00000174749
ENSG00000138688
ENSG00000136457
ENSG00000204209
ENSG00000162585
ENSG00000165091
ENSG00000196415
ENSG00000107789
ENSG00000092421
ENSG00000137486
ENSG00000066735
ENSG00000101294
ENSG00000119121
ENSG00000177981
ENSG00000137845
ENSG00000165953
ENSG00000139547
ENSG00000121858
ENSG00000079393
ENSG00000138794
ENSG00000137831
ENSG00000111371
ENSG00000151414
ENSG00000083750
ENSG00000169605
ENSG00000196872
ENSG00000173473
ENSG00000125351
ENSG00000213020
ENSG00000100884
ENSG00000166432
ENSG00000007174
ENSG00000198039
ENSG00000136999
ENSG00000181666
ENSG00000143850
ENSG00000198445
ENSG00000111913
ENSG00000118454
ENSG00000092847
ENSG00000131459
ENSG00000144290
ENSG00000168826
ENSG00000186166
ENSG00000181631
ENSG00000204655
ENSG00000170175
ENSG00000012223
ENSG00000152430
ENSG00000125454
ENSG00000131400
ENSG00000149311
ENSG00000185559
ENSG00000245680
ENSG00000113384
ENSG00000186625
ENSG00000148344
ENSG00000108604
ENSG00000110171
ENSG00000134077
ENSG00000128849
ENSG00000099910
ENSG00000112339
ENSG00000176714
ENSG00000188620
ENSG00000184162
ENSG00000182185
ENSG00000124920
ENSG00000167863
ENSG00000140691
ENSG00000167618
ENSG00000172940
ENSG00000109861
ENSG00000173546
ENSG00000197969
ENSG00000109654
ENSG00000106682
ENSG00000044524
ENSG00000090402
ENSG00000111783
ENSG00000132464
ENSG00000161944
ENSG00000100697
ENSG00000172239
ENSG00000162399
ENSG00000232125
ENSG00000143226
ENSG00000162482
ENSG00000100650
ENSG00000145332
ENSG00000135248
ENSG00000089351
ENSG00000138593
ENSG00000109606
ENSG00000140623
ENSG00000179151
ENSG00000073734
ENSG00000178188
ENSG00000106852
ENSG00000124942
ENSG00000106991
ENSG00000177602
ENSG00000196267
ENSG00000112320
ENSG00000136698
ENSG00000179431
ENSG00000163870
ENSG00000180785
ENSG00000173273
ENSG00000172819
ENSG00000154429
ENSG00000189051
ENSG00000172428
ENSG00000174358
ENSG00000100399
ENSG00000105639
ENSG00000071127
ENSG00000213780
ENSG00000170365
ENSG00000137757
ENSG00000164122
ENSG00000105281
ENSG00000107338
ENSG00000198399
ENSG00000180104
ENSG00000146233
ENSG00000102145
ENSG00000109919
ENSG00000223501
ENSG00000085433
ENSG00000104884
ENSG00000197601
ENSG00000162601
ENSG00000107554
ENSG00000174015
ENSG00000146250
ENSG00000040933
ENSG00000132906
ENSG00000213937
ENSG00000069431
ENSG00000116586
ENSG00000181444
ENSG00000006534
ENSG00000144802
ENSG00000100225
ENSG00000188039
ENSG00000178075
ENSG00000260027
ENSG00000138646
ENSG00000151498
ENSG00000108175
ENSG00000117419
ENSG00000187566
ENSG00000091592
ENSG00000152082
ENSG00000080802
ENSG00000198885
ENSG00000090857
ENSG00000140577
ENSG00000111206
ENSG00000007944
ENSG00000105185
ENSG00000141750
ENSG00000164512
ENSG00000115758
ENSG00000147679
ENSG00000166455
ENSG00000076513
ENSG00000141002
ENSG00000085377
ENSG00000107223
ENSG00000106609
ENSG00000109452
ENSG00000186766
ENSG00000134007
ENSG00000135972
ENSG00000130300
ENSG00000221970
ENSG00000105428
ENSG00000188878
ENSG00000182334
ENSG00000108786
ENSG00000162735
ENSG00000105255
ENSG00000165124
ENSG00000106868
ENSG00000162341
ENSG00000165724
ENSG00000048342
ENSG00000136824
ENSG00000163568
ENSG00000145864
ENSG00000152061
ENSG00000122012
ENSG00000011201
ENSG00000148655
ENSG00000164855
ENSG00000187240
ENSG00000038219
ENSG00000187048
ENSG00000166140
ENSG00000128463
ENSG00000145734
ENSG00000157978
ENSG00000213160
ENSG00000056487
ENSG00000158987
ENSG00000066136
ENSG00000158195
ENSG00000140451
ENSG00000158435
ENSG00000043462
ENSG00000185862
ENSG00000198301
ENSG00000211450
ENSG00000126106
ENSG00000106290
ENSG00000188517
ENSG00000157335
ENSG00000163050
ENSG00000186020
ENSG00000165934
ENSG00000113742
ENSG00000104361
ENSG00000134317
ENSG00000085185
ENSG00000121743
ENSG00000143341
ENSG00000159387
ENSG00000162736
ENSG00000105245
ENSG00000130182
ENSG00000105982
ENSG00000133641
ENSG00000010322
ENSG00000140506
ENSG00000204138
ENSG00000105357
ENSG00000248672
ENSG00000099617
ENSG00000113905
ENSG00000172578
ENSG00000145016
ENSG00000153046
ENSG00000168818
ENSG00000078687
ENSG00000175582
ENSG00000128891
ENSG00000143889
ENSG00000188786
ENSG00000179751
ENSG00000137166
ENSG00000149451
ENSG00000162771
ENSG00000167419
ENSG00000143951
ENSG00000102699
ENSG00000106004
ENSG00000005339
ENSG00000128829
ENSG00000165643
ENSG00000176473
ENSG00000122507
ENSG00000074211
ENSG00000140403
ENSG00000198563
ENSG00000135968
ENSG00000182318
ENSG00000184344
ENSG00000160117
ENSG00000204673
ENSG00000167967
ENSG00000203970
ENSG00000253159
ENSG00000170776
ENSG00000104936
ENSG00000145041
ENSG00000130304
ENSG00000155744
ENSG00000196636
ENSG00000215182
ENSG00000164151
ENSG00000179397
ENSG00000134874
ENSG00000185664
ENSG00000107779
ENSG00000153071
ENSG00000106546
ENSG00000048740
ENSG00000189056
ENSG00000178201
ENSG00000171045
ENSG00000094755
ENSG00000243955
ENSG00000141568
ENSG00000013725
ENSG00000260916
ENSG00000102543
ENSG00000173588
ENSG00000106524
ENSG00000198797
ENSG00000165494
ENSG00000167165
ENSG00000145309
ENSG00000125676
ENSG00000162975
ENSG00000003989
ENSG00000236699
ENSG00000155313
ENSG00000100207
ENSG00000185627
ENSG00000184445
ENSG00000038274
ENSG00000189132
ENSG00000177575
ENSG00000266412
ENSG00000103326
ENSG00000134757
ENSG00000073670
ENSG00000143819
ENSG00000156642
ENSG00000169570
ENSG00000174672
ENSG00000030066
ENSG00000171631
ENSG00000189127
ENSG00000165175
ENSG00000179115
ENSG00000159674
ENSG00000158486
ENSG00000182149
ENSG00000099899
ENSG00000163872
ENSG00000135119
ENSG00000142459
ENSG00000072840
ENSG00000151276
ENSG00000162385
ENSG00000114030
ENSG00000167702
ENSG00000117643
ENSG00000183888
ENSG00000139624
ENSG00000128710
ENSG00000099785
ENSG00000123191
ENSG00000240403
ENSG00000100284
ENSG00000135916
ENSG00000112149
ENSG00000055163
ENSG00000114737
ENSG00000116353
ENSG00000161509
ENSG00000184486
ENSG00000122970
ENSG00000181982
ENSG00000155886
ENSG00000100442
ENSG00000146476
ENSG00000105186
ENSG00000134765
ENSG00000116675
ENSG00000174306
ENSG00000124383
ENSG00000185324
ENSG00000101911
ENSG00000155249
ENSG00000196628
ENSG00000138621
ENSG00000276903
ENSG00000114779
ENSG00000000938
ENSG00000154845
ENSG00000196576
ENSG00000139645
ENSG00000007171
ENSG00000212128
ENSG00000085721
ENSG00000157259
ENSG00000142892
ENSG00000140945
ENSG00000111271
ENSG00000196562
ENSG00000170522
ENSG00000141867
ENSG00000107175
ENSG00000164741
ENSG00000170248
ENSG00000138182
ENSG00000071575
ENSG00000092964
ENSG00000165304
ENSG00000135362
ENSG00000102781
ENSG00000135341
ENSG00000184988
ENSG00000179761
ENSG00000144504
ENSG00000036054
ENSG00000130811
ENSG00000117834
ENSG00000254122
ENSG00000078403
ENSG00000178301
ENSG00000149476
ENSG00000197208
ENSG00000163918
ENSG00000204873
ENSG00000188818
ENSG00000151623
ENSG00000196220
ENSG00000130363
ENSG00000182583
ENSG00000163600
ENSG00000114650
ENSG00000123171
ENSG00000198142
ENSG00000092820
ENSG00000104442
ENSG00000152133
ENSG00000243709
ENSG00000102100
ENSG00000116604
ENSG00000205726
ENSG00000171798
ENSG00000123572
ENSG00000166128
ENSG00000104714
ENSG00000083535
ENSG00000124215
ENSG00000125871
ENSG00000114626
ENSG00000170631
ENSG00000171942
ENSG00000186868
ENSG00000006118
ENSG00000205209
ENSG00000124839
ENSG00000174348
ENSG00000108010
ENSG00000100003
ENSG00000071203
ENSG00000140743
ENSG00000164068
ENSG00000117650
ENSG00000070540
ENSG00000143442
ENSG00000108312
ENSG00000180182
ENSG00000242247
ENSG00000016864
ENSG00000169519
ENSG00000068394
ENSG00000165072
ENSG00000181896
ENSG00000101076
ENSG00000162494
ENSG00000132259
ENSG00000135476
ENSG00000204264
ENSG00000173517
ENSG00000128915
ENSG00000137074
ENSG00000139055
ENSG00000115073
ENSG00000181961
ENSG00000161955
ENSG00000196724
ENSG00000067221
ENSG00000137460
ENSG00000005882
ENSG00000162461
ENSG00000090861
ENSG00000163888
ENSG00000063241
ENSG00000168883
ENSG00000101407
ENSG00000205810
ENSG00000175920
ENSG00000149201
ENSG00000155592
ENSG00000224051
ENSG00000105705
ENSG00000057935
ENSG00000167460
ENSG00000141522
ENSG00000164889
ENSG00000181027
ENSG00000072849
ENSG00000155329
ENSG00000184478
ENSG00000172845
ENSG00000147145
ENSG00000184857
ENSG00000079999
ENSG00000114999
ENSG00000067369
ENSG00000166589
ENSG00000204941
ENSG00000132005
ENSG00000175826
ENSG00000163535
ENSG00000120057
ENSG00000198856
ENSG00000157219
ENSG00000160752
ENSG00000174444
ENSG00000169598
ENSG00000172350
ENSG00000127241
ENSG00000023839
ENSG00000154478
ENSG00000165525
ENSG00000174332
ENSG00000136295
ENSG00000102218
ENSG00000184985
ENSG00000170044
ENSG00000088538
ENSG00000186191
ENSG00000092020
ENSG00000243710
ENSG00000108094
ENSG00000106617
ENSG00000154122
ENSG00000138629
ENSG00000110321
ENSG00000115486
ENSG00000100263
ENSG00000170633
ENSG00000180305
ENSG00000172269
ENSG00000049540
ENSG00000177324
ENSG00000197416
ENSG00000181143
ENSG00000175065
ENSG00000078898
ENSG00000159128
ENSG00000163104
ENSG00000146926
ENSG00000114554
ENSG00000059915
ENSG00000135506
ENSG00000163798
ENSG00000092098
ENSG00000112186
ENSG00000166206
ENSG00000113805
ENSG00000175899
ENSG00000036549
ENSG00000198700
ENSG00000111667
ENSG00000125810
ENSG00000137648
ENSG00000184470
ENSG00000167676
ENSG00000186564
ENSG00000126583
ENSG00000189139
ENSG00000112182
ENSG00000168263
ENSG00000158941
ENSG00000169991
ENSG00000148219
ENSG00000196436
ENSG00000106304
ENSG00000256463
ENSG00000180016
ENSG00000141447
ENSG00000155657
ENSG00000120314
ENSG00000198954
ENSG00000121060
ENSG00000142733
ENSG00000171401
ENSG00000171204
ENSG00000148841
ENSG00000131748
ENSG00000132541
ENSG00000104341
ENSG00000035720
ENSG00000159388
ENSG00000197446
ENSG00000168672
ENSG00000173905
ENSG00000094963
ENSG00000169093
ENSG00000130724
ENSG00000164078
ENSG00000183486
ENSG00000147509
ENSG00000100889
ENSG00000134644
ENSG00000115687
ENSG00000183431
ENSG00000119777
ENSG00000147601
ENSG00000171815
ENSG00000108510
ENSG00000120324
ENSG00000173908
ENSG00000181009
ENSG00000119737
ENSG00000143847
ENSG00000179029
ENSG00000124249
ENSG00000130592
ENSG00000183527
ENSG00000134323
ENSG00000151748
ENSG00000165661
ENSG00000174233
ENSG00000021776
ENSG00000138442
ENSG00000121851
ENSG00000149133
ENSG00000133878
ENSG00000174326
ENSG00000052841
ENSG00000004700
ENSG00000039523
ENSG00000166961
ENSG00000125733
ENSG00000147100
ENSG00000155495
ENSG00000181616
ENSG00000075624
ENSG00000137806
ENSG00000101596
ENSG00000198182
ENSG00000077942
ENSG00000164822
ENSG00000099992
ENSG00000101347
ENSG00000064313
ENSG00000143013
ENSG00000135587
ENSG00000089053
ENSG00000162755
ENSG00000122778
ENSG00000136944
ENSG00000166579
ENSG00000231887
ENSG00000155893
ENSG00000120738
ENSG00000158636
ENSG00000103313
ENSG00000151615
ENSG00000151503
ENSG00000143502
ENSG00000135541
ENSG00000104881
ENSG00000136531
ENSG00000145284
ENSG00000183317
ENSG00000137504
ENSG00000147596
ENSG00000157766
ENSG00000261150
ENSG00000184140
ENSG00000271447
ENSG00000143473
ENSG00000111537
ENSG00000167604
ENSG00000154265
ENSG00000103356
ENSG00000102900
ENSG00000050130
ENSG00000155890
ENSG00000120549
ENSG00000136235
ENSG00000089775
ENSG00000118960
ENSG00000185085
ENSG00000118680
ENSG00000121895
ENSG00000273749
ENSG00000127334
ENSG00000266524
ENSG00000113645
ENSG00000178904
ENSG00000130340
ENSG00000088682
ENSG00000154415
ENSG00000110060
ENSG00000132694
ENSG00000055483
ENSG00000198945
ENSG00000139193
ENSG00000140297
ENSG00000161405
ENSG00000102904
ENSG00000171444
ENSG00000131725
ENSG00000070601
ENSG00000176542
ENSG00000138623
ENSG00000148926
ENSG00000177614
ENSG00000140488
ENSG00000168807
ENSG00000156136
ENSG00000173262
ENSG00000170632
ENSG00000171446
ENSG00000100027
ENSG00000130383
ENSG00000198964
ENSG00000196110
ENSG00000054690
ENSG00000178695
ENSG00000187554
ENSG00000170959
ENSG00000280789
ENSG00000156675
ENSG00000117335
ENSG00000258366
ENSG00000135925
ENSG00000170950
ENSG00000124207
ENSG00000115966
ENSG00000215009
ENSG00000111275
ENSG00000160957
ENSG00000130749
ENSG00000087365
ENSG00000065029
ENSG00000143469
ENSG00000072501
ENSG00000050344
ENSG00000186642
ENSG00000112667
ENSG00000198393
ENSG00000166508
ENSG00000167371
ENSG00000130856
ENSG00000101440
ENSG00000083642
ENSG00000174453
ENSG00000176771
ENSG00000175048
ENSG00000101751
ENSG00000101057
ENSG00000102572
ENSG00000178826
ENSG00000082515
ENSG00000100994
ENSG00000163810
ENSG00000172466
ENSG00000121807
ENSG00000133835
ENSG00000169758
ENSG00000137825
ENSG00000040731
ENSG00000181555
ENSG00000170454
ENSG00000117594
ENSG00000185479
ENSG00000168702
ENSG00000204961
ENSG00000125257
ENSG00000106927
ENSG00000241839
ENSG00000167995
ENSG00000115484
ENSG00000108506
ENSG00000163110
ENSG00000261934
ENSG00000171861
ENSG00000205363
ENSG00000163395
ENSG00000108924
ENSG00000188215
ENSG00000147324
ENSG00000177595
ENSG00000196476
ENSG00000165055
ENSG00000177200
ENSG00000135631
ENSG00000161031
ENSG00000204571
ENSG00000130377
ENSG00000073111
ENSG00000173679
ENSG00000053747
ENSG00000171608
ENSG00000168269
ENSG00000132692
ENSG00000113494
ENSG00000205213
ENSG00000076770
ENSG00000177025
ENSG00000115665
ENSG00000081800
ENSG00000146063
ENSG00000054118
ENSG00000101017
ENSG00000171862
ENSG00000129467
ENSG00000114933
ENSG00000156011
ENSG00000164627
ENSG00000175575
ENSG00000143753
ENSG00000163161
ENSG00000128578
ENSG00000145912
ENSG00000270379
ENSG00000104728
ENSG00000136021
ENSG00000104870
ENSG00000003249
ENSG00000147571
ENSG00000135437
ENSG00000118523
ENSG00000198826
ENSG00000116117
ENSG00000160785
ENSG00000196396
ENSG00000183117
ENSG00000112592
ENSG00000135312
ENSG00000156795
ENSG00000135535
ENSG00000005243
ENSG00000078399
ENSG00000136158
ENSG00000113504
ENSG00000188730
ENSG00000115221
ENSG00000150867
ENSG00000196136
ENSG00000054267
ENSG00000153560
ENSG00000135540
ENSG00000177169
ENSG00000165417
ENSG00000164220
ENSG00000114770
ENSG00000100583
ENSG00000179002
ENSG00000181291
ENSG00000179091
ENSG00000178974
ENSG00000168101
ENSG00000104833
ENSG00000197555
ENSG00000198842
ENSG00000162520
ENSG00000159267
ENSG00000105072
ENSG00000116698
ENSG00000164683
ENSG00000174173
ENSG00000108950
ENSG00000158352
ENSG00000154719
ENSG00000132383
ENSG00000143153
ENSG00000108846
ENSG00000153246
ENSG00000187559
ENSG00000196689
ENSG00000133398
ENSG00000198682
ENSG00000137573
ENSG00000213822
ENSG00000164199
ENSG00000134313
ENSG00000156222
ENSG00000105695
ENSG00000138231
ENSG00000174442
ENSG00000179909
ENSG00000063854
ENSG00000133789
ENSG00000102606
ENSG00000158022
ENSG00000204070
ENSG00000159140
ENSG00000004487
ENSG00000188338
ENSG00000185448
ENSG00000128266
ENSG00000257923
ENSG00000070915
ENSG00000187664
ENSG00000132182
ENSG00000115488
ENSG00000007545
ENSG00000164162
ENSG00000119574
ENSG00000047410
ENSG00000197177
ENSG00000121053
ENSG00000145217
ENSG00000174547
ENSG00000111231
ENSG00000174327
ENSG00000126803
ENSG00000070413
ENSG00000134020
ENSG00000153404
ENSG00000164978
ENSG00000139684
ENSG00000130717
ENSG00000167889
ENSG00000132481
ENSG00000060339
ENSG00000103174
ENSG00000173166
ENSG00000074054
ENSG00000160124
ENSG00000133318
ENSG00000123384
ENSG00000198121
ENSG00000185008
ENSG00000189337
ENSG00000159409
ENSG00000163633
ENSG00000166479
ENSG00000197885
ENSG00000170385
ENSG00000132382
ENSG00000137558
ENSG00000081913
ENSG00000110080
ENSG00000213722
ENSG00000155511
ENSG00000117983
ENSG00000129680
ENSG00000167394
ENSG00000100206
ENSG00000171049
ENSG00000119888
ENSG00000197776
ENSG00000094841
ENSG00000095319
ENSG00000164976
ENSG00000187045
ENSG00000074181
ENSG00000276231
ENSG00000188321
ENSG00000072736
ENSG00000118515
ENSG00000128805
ENSG00000089177
ENSG00000184659
ENSG00000100647
ENSG00000138152
ENSG00000197857
ENSG00000165120
ENSG00000111981
ENSG00000005194
ENSG00000134817
ENSG00000144771
ENSG00000134571
ENSG00000065675
ENSG00000076003
